Tiempo: 0.089000

Nombre: JUAN BAUTISTA QUIROS, Edad: 100, Pais: Abu Dabi
Nombre: CARMEN MORENO, Edad: 50, Pais: Corea del Sur
Nombre: RAMON ANTONIO NUÑEZ, Edad: 16, Pais: Corea del Sur
Nombre: MARIA CRISTINA SOTO, Edad: 22, Pais: Corea del Sur
Nombre: ANA MARIA CHAVARRIA, Edad: 27, Pais: Corea del Sur
Nombre: JOAQUIN ORTIZ, Edad: 97, Pais: Corea del Sur
Nombre: MARIA DEL CARMEN MONTERO, Edad: 65, Pais: Corea del Sur
Nombre: RODRIGO RETANA, Edad: 97, Pais: Corea del Sur
Nombre: GLORIA MARIA CASTILLO, Edad: 82, Pais: Corea del Sur
Nombre: LILIA ISABEL FONSECA, Edad: 89, Pais: Corea del Sur
Nombre: IRENE HERNANDEZ, Edad: 62, Pais: Corea del Sur
Nombre: RAMON PAULINO CAMPOS, Edad: 64, Pais: Corea del Sur
Nombre: JORGE ENRIQUE CASTILLO, Edad: 69, Pais: Corea del Sur
Nombre: FLORA MONTERO, Edad: 91, Pais: Corea del Sur
Nombre: LUISA ESTER FERNANDEZ, Edad: 7, Pais: Corea del Sur
Nombre: ANTONIO GILBERTO LOAIZA, Edad: 49, Pais: Corea del Sur
Nombre: VICTOR HUGO ZELEDON, Edad: 2, Pais: Corea del Sur
Nombre: RODOLFO ARIAS, Edad: 65, Pais: Corea del Sur
Nombre: CLAUDINA BARQUERO, Edad: 61, Pais: Corea del Sur
Nombre: MARIA DEL CARMEN SANCHEZ, Edad: 85, Pais: Corea del Sur
Nombre: DESIDERIO BERMUDEZ, Edad: 96, Pais: Corea del Sur
Nombre: MARIO SALAZAR, Edad: 5, Pais: Corea del Sur
Nombre: MARIA TERESA FALLAS, Edad: 43, Pais: Corea del Sur
Nombre: IBO CHACON, Edad: 45, Pais: Corea del Sur
Nombre: FRANZ ULLOA, Edad: 70, Pais: Corea del Sur
Nombre: ANTONIA QUIROS, Edad: 30, Pais: Corea del Sur
Nombre: GILBERTO CARLOS HERNANDEZ, Edad: 91, Pais: Corea del Sur
Nombre: LIBIA CASTRO, Edad: 54, Pais: Corea del Sur
Nombre: ILUMINADA PRADO, Edad: 96, Pais: Corea del Sur
Nombre: NICOLAS JIMENEZ, Edad: 36, Pais: Corea del Sur
Nombre: ZULEMA ULATE, Edad: 43, Pais: Corea del Sur
Nombre: GILDA MUÑOZ, Edad: 22, Pais: Corea del Sur
Nombre: JOSE ANTONIO ARROYO, Edad: 7, Pais: Corea del Sur
Nombre: MARIA HORTENSIA ESPINOZA, Edad: 36, Pais: Corea del Sur
Nombre: JOAQUIN NAVARRO, Edad: 54, Pais: Corea del Sur
Nombre: NELLY HIDALGO, Edad: 69, Pais: Corea del Sur
Nombre: CARMELINA JARA, Edad: 76, Pais: Corea del Sur
Nombre: MARIA ISABEL SALAS, Edad: 82, Pais: Costa Rica
Nombre: NORMA RAMIREZ, Edad: 50, Pais: Costa Rica
Nombre: JEANNETTE ARROYO, Edad: 91, Pais: Costa Rica
Nombre: ZULAY POCHET, Edad: 92, Pais: Costa Rica
Nombre: VIRGINIA CECILIANO, Edad: 38, Pais: Costa Rica
Nombre: CLARISA PICADO, Edad: 10, Pais: Costa Rica
Nombre: CLAUDIO FERNANDO CARVAJAL, Edad: 9, Pais: Costa Rica
Nombre: NORMA BETANIA ALVAREZ, Edad: 72, Pais: Costa Rica
Nombre: TOBIAS SOLIS, Edad: 28, Pais: Costa Rica
Nombre: EVARISTO MENA, Edad: 25, Pais: Costa Rica
Nombre: HUGO ZAMORA, Edad: 13, Pais: Costa Rica
Nombre: DAISY PRADO, Edad: 79, Pais: Costa Rica
Nombre: CLARA LUZ RODRIGUEZ, Edad: 68, Pais: Costa Rica
Nombre: MARIA CRISTINA MESEN, Edad: 2, Pais: Costa Rica
Nombre: JOSE RAMON SANCHEZ, Edad: 6, Pais: Costa Rica
Nombre: MARIA DEL ROSARIO FALLAS, Edad: 4, Pais: Costa Rica
Nombre: EUGENIA MARIA NIETO, Edad: 3, Pais: Costa Rica
Nombre: ADEMAR NUÑEZ, Edad: 50, Pais: Costa Rica
Nombre: TERESA MADRIGAL, Edad: 44, Pais: Costa Rica
Nombre: NURY VICTORIA CASTILLO, Edad: 28, Pais: Costa Rica
Nombre: MIRIAM CALVO, Edad: 48, Pais: Costa Rica
Nombre: MANUEL ROMAN, Edad: 81, Pais: Costa Rica
Nombre: FLOR MARIA MONTERO, Edad: 45, Pais: Costa Rica
Nombre: GLADYS PADILLA, Edad: 85, Pais: Costa Rica
Nombre: VIRGINIA CUEVAS, Edad: 27, Pais: Costa Rica
Nombre: JOSE ILDEFONSO LEITON, Edad: 15, Pais: Costa Rica
Nombre: CARMELINA SANCHEZ, Edad: 87, Pais: Costa Rica
Nombre: JULIO CESAR ANGULO, Edad: 25, Pais: Costa Rica
Nombre: JOSE MANUEL RODA, Edad: 26, Pais: Costa Rica
Nombre: BLANCA ROSA MONGE, Edad: 92, Pais: Costa Rica
Nombre: PORFIRIO VARGAS, Edad: 15, Pais: Costa Rica
Nombre: BELARMINA VILLALOBOS, Edad: 22, Pais: Costa Rica
Nombre: MARIA LINA CRUZ, Edad: 9, Pais: Costa Rica
Nombre: GLORIA CUBILLO, Edad: 4, Pais: Costa Rica
Nombre: SACRAMENTO TRINIDAD SABORIO, Edad: 20, Pais: Costa Rica
Nombre: FRANCISCO VALVERDE, Edad: 3, Pais: Costa Rica
Nombre: ROBERTO SOTO, Edad: 71, Pais: Costa Rica
Nombre: AGUSTINA RIVERA, Edad: 68, Pais: Costa Rica
Nombre: MARGARITA ALVARADO, Edad: 26, Pais: Costa Rica
Nombre: HELBERT VALVERDE, Edad: 23, Pais: Costa Rica
Nombre: JUAN MANUEL SALAZAR, Edad: 14, Pais: Costa Rica
Nombre: RICARDO ABARCA, Edad: 29, Pais: Costa Rica
Nombre: NELLY DEL CARMEN BADILLA, Edad: 25, Pais: Costa Rica
Nombre: GUILLERMO ESPINOZA, Edad: 73, Pais: Costa Rica
Nombre: ARACELLY HERNANDEZ, Edad: 19, Pais: Costa Rica
Nombre: LIDIET DIAZ, Edad: 92, Pais: Costa Rica
Nombre: MARIA CECILIA ARTAVIA, Edad: 9, Pais: Costa Rica
Nombre: NORMA IRIAS, Edad: 28, Pais: Costa Rica
Nombre: MARIA TERESA ZAMORA, Edad: 13, Pais: Costa Rica
Nombre: OSCAR ESQUIVEL, Edad: 61, Pais: Costa Rica
Nombre: HERNAN CASTILLO, Edad: 72, Pais: Costa Rica
Nombre: ELSA ALVARADO, Edad: 35, Pais: Costa Rica
Nombre: RAFAELA BERMUDEZ, Edad: 25, Pais: Costa Rica
Nombre: FLORA ELSA AGUILAR, Edad: 63, Pais: Costa Rica
Nombre: MARIA EVANGELINA ZARATE, Edad: 99, Pais: Costa Rica
Nombre: ALICIA ZUÑIGA, Edad: 61, Pais: Costa Rica
Nombre: ERNESTO CHINCHILLA, Edad: 96, Pais: Costa Rica
Nombre: LUISA LARRAD, Edad: 20, Pais: Costa Rica
Nombre: JULIETA JIMENEZ, Edad: 94, Pais: Costa Rica
Nombre: MARIA ANTONIA RIVERA, Edad: 52, Pais: Costa Rica
Nombre: ZORAIDA JIMENEZ, Edad: 47, Pais: Costa Rica
Nombre: ESPERANZA MADRIGAL, Edad: 61, Pais: Costa Rica
Nombre: CECILIA JIMENEZ, Edad: 89, Pais: Costa Rica
Nombre: EIDA LEON, Edad: 8, Pais: Costa Rica
Nombre: FLOR MARIA GARCIA, Edad: 23, Pais: Costa Rica
Nombre: HILDA VALVERDE, Edad: 18, Pais: Costa Rica
Nombre: ROLANDO LEITON, Edad: 93, Pais: Costa Rica
Nombre: SAMUEL SANCHEZ, Edad: 14, Pais: Costa Rica
Nombre: MISAEL GUILLEN, Edad: 54, Pais: Costa Rica
Nombre: FLORA CARMONA, Edad: 66, Pais: Costa Rica
Nombre: HIRAM SOTELA, Edad: 66, Pais: Costa Rica
Nombre: ISMAEL ROJAS, Edad: 45, Pais: Costa Rica
Nombre: MARIA MELITINA FALLAS, Edad: 76, Pais: Costa Rica
Nombre: FLORENCIO CALDERON, Edad: 55, Pais: Costa Rica
Nombre: NELLY HIDALGO, Edad: 82, Pais: Costa Rica
Nombre: MARIA IGNACIA MORA, Edad: 94, Pais: Costa Rica
Nombre: MARIA ELENA GUZMAN, Edad: 13, Pais: Costa de Marfil
Nombre: ZULAY JIMENEZ, Edad: 99, Pais: Costa de Marfil
Nombre: MARIA DE LOS ANGELES SEGURA, Edad: 76, Pais: Costa de Marfil
Nombre: ALVARO SOLIS, Edad: 100, Pais: Costa de Marfil
Nombre: HARRY WALLACE STRACHAN, Edad: 81, Pais: Costa de Marfil
Nombre: ALVARO MONGE, Edad: 46, Pais: Costa de Marfil
Nombre: JORGE ENRIQUE FONSECA, Edad: 53, Pais: Costa de Marfil
Nombre: JOSE ALBERTO VARGAS, Edad: 6, Pais: Costa de Marfil
Nombre: JOHNNY MORA, Edad: 22, Pais: Costa de Marfil
Nombre: JEANNETTE ALVARADO, Edad: 29, Pais: Costa de Marfil
Nombre: JOSE LUIS AGUERO, Edad: 62, Pais: Costa de Marfil
Nombre: ALFREDO FALLAS, Edad: 51, Pais: Costa de Marfil
Nombre: RODOLFO CASTRO, Edad: 73, Pais: Costa de Marfil
Nombre: OLDEMAR CHAVES, Edad: 85, Pais: Costa de Marfil
Nombre: CARLOS ALBERTO VALERIO, Edad: 15, Pais: Costa de Marfil
Nombre: JENNIE ACUÑA, Edad: 40, Pais: Costa de Marfil
Nombre: MARIA DE LOS ANGELES PERALTA, Edad: 28, Pais: Costa de Marfil
Nombre: RAFAEL ANGEL BUSTAMANTE, Edad: 49, Pais: Costa de Marfil
Nombre: MARIA ISABEL BADILLA, Edad: 64, Pais: Costa de Marfil
Nombre: OTTO VEGA, Edad: 4, Pais: Costa de Marfil
Nombre: LIBRADA ROSA AGUERO, Edad: 4, Pais: Costa de Marfil
Nombre: MARCO TULIO HIDALGO, Edad: 27, Pais: Costa de Marfil
Nombre: FLORA LUZ ROMAN, Edad: 77, Pais: Costa de Marfil
Nombre: JHONY GONZALEZ, Edad: 64, Pais: Costa de Marfil
Nombre: CLAUDIA ZUMBADO, Edad: 48, Pais: Costa de Marfil
Nombre: JUAN BERMUDEZ, Edad: 42, Pais: Costa de Marfil
Nombre: TANIA LARRAD, Edad: 54, Pais: Costa de Marfil
Nombre: GILBERTO MORALES, Edad: 8, Pais: Costa de Marfil
Nombre: MARIA CRISTINA JIMENEZ, Edad: 33, Pais: Costa de Marfil
Nombre: OMAR EDUARDO ASTUA, Edad: 73, Pais: Costa de Marfil
Nombre: CARMEN MARIA RAMIREZ, Edad: 79, Pais: Costa de Marfil
Nombre: CARLOS FRANCISCO CHINCHILLA, Edad: 71, Pais: Costa de Marfil
Nombre: MARIA TERESA LEMAITRE, Edad: 48, Pais: Costa de Marfil
Nombre: RAMON RUBEN PADILLA, Edad: 53, Pais: Costa de Marfil
Nombre: LUZMILDA CATALINA MENA, Edad: 60, Pais: Costa de Marfil
Nombre: FABIO ALPIZAR, Edad: 35, Pais: Costa de Marfil
Nombre: OLGA CHINCHILLA, Edad: 64, Pais: Costa de Marfil
Nombre: MARTA EDITH MORA, Edad: 32, Pais: Costa de Marfil
Nombre: GLADYS RETANA, Edad: 96, Pais: Costa de Marfil
Nombre: AMALIA VARGAS, Edad: 41, Pais: Costa de Marfil
Nombre: ORFILIA OROZCO, Edad: 93, Pais: Costa de Marfil
Nombre: CARLOS AZOFEIFA, Edad: 74, Pais: Costa de Marfil
Nombre: MARIA CECILIA BARBOZA, Edad: 59, Pais: Costa de Marfil
Nombre: EVA JIMENEZ, Edad: 66, Pais: Costa de Marfil
Nombre: RAFAEL CARRILLO, Edad: 64, Pais: Costa de Marfil
Nombre: GRACE MONTEALEGRE, Edad: 95, Pais: Costa de Marfil
Nombre: PANFILO GRANADOS, Edad: 29, Pais: Costa de Marfil
Nombre: ALBERTINA BARRANTES, Edad: 70, Pais: Costa de Marfil
Nombre: ALVARO MONTERO, Edad: 24, Pais: Costa de Marfil
Nombre: JAVIER CALDERON, Edad: 63, Pais: Costa de Marfil
Nombre: RIGOBERTO VARGAS, Edad: 39, Pais: Costa de Marfil
Nombre: JOSE JOAQUIN HERRERA, Edad: 47, Pais: Costa de Marfil
Nombre: CARLOS LUIS BENAVIDES, Edad: 1, Pais: Costa de Marfil
Nombre: LETICIA ESPERANZA QUIROS, Edad: 91, Pais: Costa de Marfil
Nombre: TERESA ZUÑIGA, Edad: 95, Pais: Costa de Marfil
Nombre: MIRIAM BONILLA, Edad: 16, Pais: Costa de Marfil
Nombre: MANUEL UMAÑA, Edad: 56, Pais: Costa de Marfil
Nombre: ETELGIVE ELIZONDO, Edad: 40, Pais: Costa de Marfil
Nombre: CLAUDIO ANTONIO SEGURA, Edad: 14, Pais: Costa de Marfil
Nombre: PAULINA SALAZAR, Edad: 4, Pais: Costa de Marfil
Nombre: JULIA AGUILAR, Edad: 7, Pais: Costa de Marfil
Nombre: RODRIGO SALGADO, Edad: 52, Pais: Costa de Marfil
Nombre: BLANCA SANDI, Edad: 85, Pais: Costa de Marfil
Nombre: ALVARO CHINCHILLA, Edad: 92, Pais: Costa de Marfil
Nombre: ALBERTO MORA, Edad: 48, Pais: Costa de Marfil
Nombre: FLOR MARIA MARTINEZ, Edad: 87, Pais: Costa de Marfil
Nombre: EMILIA MONGE, Edad: 4, Pais: Costa de Marfil
Nombre: FABIO LIZANO, Edad: 93, Pais: Costa de Marfil
Nombre: ELADIO FALLAS, Edad: 20, Pais: Costa de Marfil
Nombre: JAIME ALFREDO VEGA, Edad: 96, Pais: Costa de Marfil
Nombre: LETICIA VARGAS, Edad: 92, Pais: Costa de Marfil
Nombre: CARMEN MARIA PORTUGUEZ, Edad: 47, Pais: Costa de Marfil
Nombre: EDUARDO VARGAS, Edad: 10, Pais: Costa de Marfil
Nombre: FLOR DE MARIA SALAZAR, Edad: 35, Pais: Costa de Marfil
Nombre: RAMON SANCHEZ, Edad: 91, Pais: Costa de Marfil
Nombre: MARIA EUGENIA VILLALOBOS, Edad: 79, Pais: Costa de Marfil
Nombre: TRINIDAD ROJAS, Edad: 38, Pais: Costa de Marfil
Nombre: DAYSI CABEZAS, Edad: 73, Pais: Costa de Marfil
Nombre: FLORY ROMERO, Edad: 100, Pais: Costa de Marfil
Nombre: GLADYS CAMPOS, Edad: 81, Pais: Costa de Marfil
Nombre: SARA RETANA, Edad: 18, Pais: Costa de Marfil
Nombre: BEATRIZ AGUERO, Edad: 36, Pais: Costa de Marfil
Nombre: HILDA PACHECO, Edad: 43, Pais: Costa de Marfil
Nombre: DIGNA GARRO, Edad: 7, Pais: Costa de Marfil
Nombre: MARIA LUISA MORA, Edad: 71, Pais: Costa de Marfil
Nombre: MARIA ISABEL CASTRO, Edad: 16, Pais: Costa de Marfil
Nombre: EFRAIN CERDAS, Edad: 32, Pais: Costa de Marfil
Nombre: ELADIO BONILLA, Edad: 72, Pais: Costa de Marfil
Nombre: OMAR CALDERON, Edad: 41, Pais: Costa de Marfil
Nombre: TOBIAS RIVERA, Edad: 64, Pais: Costa de Marfil
Nombre: ENIA ZUÑIGA, Edad: 49, Pais: Costa de Marfil
Nombre: MARTA JULIA ARGUEDAS, Edad: 95, Pais: Croacia
Nombre: JUANA AGRIPINA QUIROS, Edad: 100, Pais: Croacia
Nombre: CARLOS LUIS LEON, Edad: 71, Pais: Croacia
Nombre: ADILIA FLORES, Edad: 90, Pais: Croacia
Nombre: MARITA ARIAS, Edad: 14, Pais: Croacia
Nombre: AMABLE RIVERA, Edad: 72, Pais: Croacia
Nombre: CARLOS ENRIQUE GONZALEZ, Edad: 98, Pais: Croacia
Nombre: FERNANDO SEGURA, Edad: 20, Pais: Croacia
Nombre: PROSPERO CASTRO, Edad: 18, Pais: Croacia
Nombre: OMAR GUZMAN, Edad: 10, Pais: Croacia
Nombre: VIRGINIA BECKLES, Edad: 79, Pais: Croacia
Nombre: RODOLFO JIMENEZ, Edad: 2, Pais: Croacia
Nombre: ALBERTINA BADILLA, Edad: 97, Pais: Croacia
Nombre: BAUDILIO PIEDRA, Edad: 64, Pais: Croacia
Nombre: ILMA ELENA RUIZ, Edad: 69, Pais: Croacia
Nombre: RAFAEL ANGEL ZAMORA, Edad: 2, Pais: Croacia
Nombre: MARTA SANCHEZ, Edad: 2, Pais: Croacia
Nombre: OLGA VALVERDE, Edad: 67, Pais: Croacia
Nombre: MARIA RETANA, Edad: 79, Pais: Croacia
Nombre: GRACE MORALES, Edad: 76, Pais: Croacia
Nombre: ADELIA MARIA MUÑOZ, Edad: 98, Pais: Croacia
Nombre: MARIO JIMENEZ, Edad: 68, Pais: Croacia
Nombre: NOEMY HERNANDEZ, Edad: 35, Pais: Croacia
Nombre: ANA TERESA CASTRO, Edad: 49, Pais: Croacia
Nombre: CECILIA ALVARADO, Edad: 1, Pais: Croacia
Nombre: ROSARIO HERNANDEZ, Edad: 52, Pais: Croacia
Nombre: JOSE MANUEL ARANA, Edad: 73, Pais: Croacia
Nombre: ELIZABETH MARIA ARIAS, Edad: 17, Pais: Croacia
Nombre: ALVARO SANDI, Edad: 16, Pais: Croacia
Nombre: AMANCIO QUIROS, Edad: 63, Pais: Croacia
Nombre: WALTER ENRIQUE ARDON, Edad: 61, Pais: Croacia
Nombre: YOLANDA DURAN, Edad: 80, Pais: Croacia
Nombre: CORALIA CUBILLO, Edad: 98, Pais: Croacia
Nombre: DAISY BARRANTES, Edad: 8, Pais: Croacia
Nombre: MARTA CHAVARRIA, Edad: 32, Pais: Croacia
Nombre: NEFTALI BARRANTES, Edad: 17, Pais: Croacia
Nombre: MANUEL BADILLA, Edad: 95, Pais: Croacia
Nombre: OLGA MARIN, Edad: 62, Pais: Croacia
Nombre: JOSE ANGEL ARTAVIA, Edad: 59, Pais: Croacia
Nombre: NORMA SALAS, Edad: 5, Pais: Croacia
Nombre: MARIA AUXILIADORA CORDERO, Edad: 72, Pais: Croacia
Nombre: ADAN PORRAS, Edad: 65, Pais: Croacia
Nombre: ALBERTO CESPEDES, Edad: 29, Pais: Croacia
Nombre: RIGOBERTO RETANA, Edad: 70, Pais: Croacia
Nombre: HIGINIA MARIN, Edad: 98, Pais: Croacia
Nombre: EUSEBIO BARRANTES, Edad: 7, Pais: Croacia
Nombre: GUIDO ARQUIN, Edad: 25, Pais: Croacia
Nombre: SANTIAGO AGUERO, Edad: 92, Pais: Croacia
Nombre: ARNULFO LIZANO, Edad: 21, Pais: Croacia
Nombre: DELIA CASCANTE, Edad: 21, Pais: Croacia
Nombre: MARIA DEL CARMEN TORRES, Edad: 76, Pais: Croacia
Nombre: MIGUEL ANGEL QUESADA, Edad: 76, Pais: Croacia
Nombre: ETELVIDA MONGE, Edad: 56, Pais: Croacia
Nombre: LILLIAM ALBERTA SASSO, Edad: 70, Pais: Croacia
Nombre: CLAUDINA SALAZAR, Edad: 55, Pais: Croacia
Nombre: AGUSTIN JIMENEZ, Edad: 73, Pais: Croacia
Nombre: ARNOLDO BERROCAL, Edad: 78, Pais: Croacia
Nombre: RODRIGO VINDAS, Edad: 78, Pais: Croacia
Nombre: SAUL MIGUEL BRENES, Edad: 46, Pais: Croacia
Nombre: LIDIA BENAVIDES, Edad: 50, Pais: Croacia
Nombre: MARIA CRISTINA BLANCO, Edad: 87, Pais: Croacia
Nombre: LUIS ALBERTO BONILLA, Edad: 50, Pais: Croacia
Nombre: JORGE LUIS PRENDAS, Edad: 7, Pais: Croacia
Nombre: MARIA FALLAS, Edad: 5, Pais: Croacia
Nombre: PEDRO RAFAEL VALVERDE, Edad: 92, Pais: Croacia
Nombre: EMMA ARIAS, Edad: 64, Pais: Croacia
Nombre: BETTI JIMENEZ, Edad: 90, Pais: Croacia
Nombre: ADITA BERMUDEZ, Edad: 41, Pais: Croacia
Nombre: BERTA LUZ MOLINA, Edad: 4, Pais: Croacia
Nombre: JUAN ALBERTO REYES, Edad: 21, Pais: Croacia
Nombre: JULIA GUZMAN, Edad: 1, Pais: Croacia
Nombre: WALTER ENRIQUE RODRIGUEZ, Edad: 66, Pais: Croacia
Nombre: IRENE BARBOZA, Edad: 48, Pais: Croacia
Nombre: MARGARITA SANCHEZ, Edad: 30, Pais: Croacia
Nombre: MIGUEL ANGEL PORRAS, Edad: 2, Pais: Croacia
Nombre: OLGA HUETE, Edad: 52, Pais: Croacia
Nombre: ALVARO CASTRO, Edad: 78, Pais: Croacia
Nombre: MARCOSLINO MUÑOZ, Edad: 100, Pais: Croacia
Nombre: SEGISMUNDO CASTRO, Edad: 15, Pais: Croacia
Nombre: MARIA TERESA RODRIGUEZ, Edad: 19, Pais: Croacia
Nombre: AMABLE FERNANDEZ, Edad: 1, Pais: Croacia
Nombre: ANA CABRERA, Edad: 85, Pais: Croacia
Nombre: VICENTA ELIZONDO, Edad: 56, Pais: Croacia
Nombre: HILDA MARIA GOMEZ, Edad: 67, Pais: Croacia
Nombre: NOE MORA, Edad: 92, Pais: Croacia
Nombre: DIGNA ARDON, Edad: 33, Pais: Croacia
Nombre: LUZ NIEVES CRUZ, Edad: 1, Pais: Croacia
Nombre: JOAQUINA QUIROS, Edad: 33, Pais: Croacia
Nombre: CUPERTINO FALLAS, Edad: 28, Pais: Croacia
Nombre: VIDAL SANCHEZ, Edad: 10, Pais: Croacia
Nombre: JULIETA FONSECA, Edad: 90, Pais: Croacia
Nombre: EMMA PEREZ, Edad: 77, Pais: Croacia
Nombre: ANGELICA SANCHEZ, Edad: 87, Pais: Croacia
Nombre: MARIA CRISTINA MONGE, Edad: 96, Pais: Croacia
Nombre: ROSARIO ESPINOZA, Edad: 19, Pais: Croacia
Nombre: EMILIA FERNANDEZ, Edad: 82, Pais: Croacia
Nombre: FLERIDA ELIZONDO, Edad: 69, Pais: Croacia
Nombre: GUILLERMINA MORALES, Edad: 67, Pais: Croacia
Nombre: LUCILA PORRAS, Edad: 75, Pais: Croacia
Nombre: MIGUEL ANGEL GRILLO, Edad: 74, Pais: Cuba
Nombre: CLAUDIO GONZALEZ, Edad: 29, Pais: Cuba
Nombre: ARNULFO RIVERA, Edad: 62, Pais: Cuba
Nombre: LUZ MARINA SALAZAR, Edad: 10, Pais: Cuba
Nombre: FERMIN ANGEL TORRES, Edad: 49, Pais: Cuba
Nombre: JOSE ANTONIO SALAZAR, Edad: 55, Pais: Cuba
Nombre: JORGE LUIS TORRES, Edad: 96, Pais: Cuba
Nombre: MIRYAM ELIETTE SALAS, Edad: 44, Pais: Cuba
Nombre: JESUS ANTONIO MORA, Edad: 1, Pais: Cuba
Nombre: ANGEL MARIA BLANCO, Edad: 27, Pais: Cuba
Nombre: DOMINGO AGUILAR, Edad: 46, Pais: Cuba
Nombre: FLOR MARIA MUÑOZ, Edad: 68, Pais: Cuba
Nombre: MANUEL OVIEDO, Edad: 6, Pais: Cuba
Nombre: LUZ MARIA SANDI, Edad: 86, Pais: Cuba
Nombre: MIRIAM GARCIA, Edad: 21, Pais: Cuba
Nombre: MAYNARD ROJAS, Edad: 24, Pais: Cuba
Nombre: NOEMI ELIZONDO, Edad: 89, Pais: Cuba
Nombre: OLENDIA LUZ CHAVES, Edad: 45, Pais: Cuba
Nombre: NEFTALI ANGULO, Edad: 86, Pais: Cuba
Nombre: ROMELIA SANCHEZ, Edad: 16, Pais: Cuba
Nombre: MARIA OLGA GONZALEZ, Edad: 55, Pais: Cuba
Nombre: OSCAR UREÑA, Edad: 36, Pais: Cuba
Nombre: MARIA AUXILIADORA BENAVIDES, Edad: 72, Pais: Cuba
Nombre: MARIA DE LOS ANGELES CORDERO, Edad: 95, Pais: Cuba
Nombre: CARLOS ALBERTO ESQUIVEL, Edad: 57, Pais: Cuba
Nombre: ABUNDIO GUZMAN, Edad: 70, Pais: Cuba
Nombre: MIGUEL ANGEL HERRERA, Edad: 41, Pais: Cuba
Nombre: IRIS SAENZ, Edad: 99, Pais: Cuba
Nombre: RODRIGO LOPEZ, Edad: 35, Pais: Cuba
Nombre: MARIA CECILIA SIBAJA, Edad: 48, Pais: Cuba
Nombre: DANIEL MORA, Edad: 63, Pais: Cuba
Nombre: ASTRID DEL CARMEN TASSARA, Edad: 39, Pais: Cuba
Nombre: ILSE MARIA STAUFER, Edad: 4, Pais: Cuba
Nombre: JUAN ELIECER SANCHEZ, Edad: 97, Pais: Cuba
Nombre: XINIA LOAIZA, Edad: 20, Pais: Cuba
Nombre: ETELVINA SANDI, Edad: 28, Pais: Cuba
Nombre: ROBERTO GONZALO RODRIGUEZ, Edad: 60, Pais: Cuba
Nombre: ANA ISABEL LE ROY, Edad: 96, Pais: Cuba
Nombre: FIDELINA BERMUDEZ, Edad: 26, Pais: Cuba
Nombre: ALEXIS MADRIGAL, Edad: 76, Pais: Cuba
Nombre: CARLOS DEIMEY ARAYA, Edad: 59, Pais: Cuba
Nombre: ELIDA ARCE, Edad: 41, Pais: Cuba
Nombre: MARIA DEL CARMEN RETANA, Edad: 70, Pais: Cuba
Nombre: FLORY ROSA PACHECO, Edad: 62, Pais: Cuba
Nombre: MARIA JIMENEZ, Edad: 19, Pais: Cuba
Nombre: FRANKLIN SEQUEIRA, Edad: 83, Pais: Cuba
Nombre: JOSE SANDI, Edad: 8, Pais: Cuba
Nombre: MAYRA HERRERA, Edad: 68, Pais: Cuba
Nombre: ROSARIO GAMBOA, Edad: 39, Pais: Cuba
Nombre: VICENTA TERESA DURAN, Edad: 32, Pais: Cuba
Nombre: NICOLAS MONTERO, Edad: 20, Pais: Cuba
Nombre: VICTOR MANUEL MENA, Edad: 85, Pais: Cuba
Nombre: AMERICA QUIROS, Edad: 80, Pais: Cuba
Nombre: LUPITA BUSTAMANTE, Edad: 84, Pais: Cuba
Nombre: LIGIA SOLANO, Edad: 1, Pais: Cuba
Nombre: CARLOS NORBERTO CHACON, Edad: 26, Pais: Cuba
Nombre: MARIA SANCHEZ, Edad: 82, Pais: Cuba
Nombre: MARIA EUGENIA CASCANTE, Edad: 45, Pais: Cuba
Nombre: MARIA CRISTINA CHAVES, Edad: 73, Pais: Cuba
Nombre: TERESITA CORRALES, Edad: 12, Pais: Cuba
Nombre: BERTA PORTILLA, Edad: 66, Pais: Cuba
Nombre: MARIA ODILIA ARIAS, Edad: 71, Pais: Cuba
Nombre: FRANCISCO GAMBOA, Edad: 96, Pais: Cuba
Nombre: MARIA JULIA GUTIERREZ, Edad: 82, Pais: Cuba
Nombre: ELIDA PICADO, Edad: 63, Pais: Cuba
Nombre: LIDIETH SEGURA, Edad: 90, Pais: Cuba
Nombre: MARIA LINA QUIROS, Edad: 43, Pais: Cuba
Nombre: MANUEL JIMENEZ, Edad: 35, Pais: Cuba
Nombre: LILLY MARTIN, Edad: 52, Pais: Cuba
Nombre: OTONIEL JIMENEZ, Edad: 59, Pais: Cuba
Nombre: MARCOS UMAÑA, Edad: 5, Pais: Cuba
Nombre: NORMA CASTRO, Edad: 80, Pais: Cuba
Nombre: RODOLFO DURAN, Edad: 44, Pais: Cuba
Nombre: VIRGINIA MONTEALEGRE, Edad: 92, Pais: Cuba
Nombre: MIRIAM CORRALES, Edad: 71, Pais: Cuba
Nombre: ELIEZER GOMEZ, Edad: 36, Pais: Cuba
Nombre: PETRONILA ALPIZAR, Edad: 83, Pais: Cuba
Nombre: JORGE ANTONIO GALVA, Edad: 2, Pais: Cuba
Nombre: JORGE BAUDRIT, Edad: 78, Pais: Cuba
Nombre: HERMINIA AVILA, Edad: 57, Pais: Cuba
Nombre: ALBA PINTO, Edad: 47, Pais: Cuba
Nombre: NORA MONTEALEGRE, Edad: 9, Pais: Cuba
Nombre: RAMONA JIMENEZ, Edad: 81, Pais: Cuba
