Nombre: CARMEN CORRALES, Edad: 2, Pais: Riad
Nombre: JOAQUIN MONGE, Edad: 44, Pais: Zagreb
Nombre: MARTA NAVARRO, Edad: 85, Pais: Belmopán
Nombre: MARGARITA CRUZ, Edad: 83, Pais: Pretoria
Nombre: NORA MONTEALEGRE, Edad: 35, Pais: Venezuela
Nombre: ADOLFO SALAS, Edad: 35, Pais: Apia
Nombre: ADOLFO SALAS, Edad: 14, Pais: Washington D. C.
Nombre: JULIA MADRIGAL, Edad: 83, Pais: Minsk
Nombre: JULIA MADRIGAL, Edad: 9, Pais: Manila
Nombre: OLGA BARONI, Edad: 75, Pais: Sudáfrica
Nombre: OLGA BARONI, Edad: 98, Pais: Irán
Nombre: OLGA BARONI, Edad: 2, Pais: Noruega
Nombre: TERESA MATA, Edad: 100, Pais: Aruba
Nombre: TERESA MATA, Edad: 44, Pais: Buyumbura
Nombre: ANGELA MARIA SEGURA, Edad: 95, Pais: Islas de Heard y McDonald
Nombre: JESUS MARCOS VALVERDE, Edad: 5, Pais: Aruba
Nombre: JESUS MARCOS VALVERDE, Edad: 23, Pais: Bamako
Nombre: JESUS MARCOS VALVERDE, Edad: 50, Pais: Tallin
Nombre: DANIEL PEREZ, Edad: 59, Pais: Venezuela
Nombre: EMERITA FALLAS, Edad: 14, Pais: Praga
Nombre: EMERITA FALLAS, Edad: 4, Pais: Guayana Francesa
Nombre: EMERITA FALLAS, Edad: 59, Pais: Bielorrusia
Nombre: EMERITA FALLAS, Edad: 99, Pais: Asunción
Nombre: VIRGILIO BURGOS, Edad: 46, Pais: Banjul
Nombre: VIRGILIO BURGOS, Edad: 47, Pais: Banjul
Nombre: FELICIA CASTILLO, Edad: 100, Pais: Colombia
Nombre: MERCEDES NUÑEZ, Edad: 55, Pais: Dublín
Nombre: MIGUEL ANGEL MADRIGAL, Edad: 2, Pais: Lituania
Nombre: MIGUEL ANGEL MADRIGAL, Edad: 66, Pais: Luanda
Nombre: JOSE LUIS FALLAS, Edad: 92, Pais: Kigali
Nombre: JOSE MARIA CHINCHILLA, Edad: 55, Pais: Bosnia-Herzegovina
Nombre: MARINA PEREZ, Edad: 30, Pais: Iraq
Nombre: MARINA PEREZ, Edad: 12, Pais: Eritrea
Nombre: MARCOS MORA, Edad: 27, Pais: Port Louis
Nombre: MARCOS MORA, Edad: 21, Pais: Vilna
Nombre: RAFAEL RAUL RODRIGUEZ, Edad: 45, Pais: Riga
Nombre: RAFAEL RAUL RODRIGUEZ, Edad: 34, Pais: Bulgaria
Nombre: RAFAEL RAUL RODRIGUEZ, Edad: 32, Pais: Trinidad y Tobago
Nombre: CECILIO MARIO VILLALOBOS, Edad: 37, Pais: Palestina
Nombre: CECILIO MARIO VILLALOBOS, Edad: 14, Pais: Canberra
Nombre: ESPERANZA CHACON, Edad: 69, Pais: Paramaribo
Nombre: ESPERANZA CHACON, Edad: 43, Pais: Hong Kong
Nombre: JUAN ROQUE MONTES, Edad: 92, Pais: Londres
Nombre: EFRAIN CERDAS, Edad: 67, Pais: Australia
Nombre: EFRAIN CERDAS, Edad: 81, Pais: Kigali
Nombre: JOSE ALBERTO UMAÑA, Edad: 56, Pais: Thimphu
Nombre: MARIA VILCHEZ, Edad: 69, Pais: Conakri
Nombre: DIDIER GARCIA, Edad: 72, Pais: Caracas
Nombre: ALBERTO CORRALES, Edad: 83, Pais: Portugal
Nombre: JORGE SANDOVAL, Edad: 95, Pais: Bratislava
Nombre: JORGE SANDOVAL, Edad: 79, Pais: Isla Bouvet
Nombre: JORGE SANDOVAL, Edad: 44, Pais: Nukualofa
Nombre: JORGE SANDOVAL, Edad: 5, Pais: República Democrática del Congo
Nombre: JORGE SANDOVAL, Edad: 78, Pais: Guinea Bissau
Nombre: ELIA MORALES, Edad: 9, Pais: Freetown
Nombre: WILBER FERNANDEZ, Edad: 41, Pais: Yamusukro
Nombre: WILBER FERNANDEZ, Edad: 68, Pais: Praia
Nombre: WILBER FERNANDEZ, Edad: 26, Pais: Victoria
Nombre: WILBER FERNANDEZ, Edad: 80, Pais: Copenhague
Nombre: ENRIQUETA RETANA, Edad: 91, Pais: Belgrado
Nombre: FLORA HERNANDEZ, Edad: 49, Pais: Chile
Nombre: NEFTALI TENCIO, Edad: 50, Pais: Seychelles
Nombre: ALDERICO MONTES, Edad: 93, Pais: Islas Salomón
Nombre: ALDERICO MONTES, Edad: 61, Pais: Togo
Nombre: MARIA ROMELIA CRUZ, Edad: 5, Pais: Gibraltar
Nombre: MARIA ROMELIA CRUZ, Edad: 74, Pais: Yemen
Nombre: MARIO ALVARO RODRIGUEZ, Edad: 32, Pais: Canadá
Nombre: MARIO ALVARO RODRIGUEZ, Edad: 32, Pais: Sáhara Occidental
Nombre: ARACELLY TENORIO, Edad: 7, Pais: Gaborone
Nombre: OFELIA CASTRO, Edad: 89, Pais: Maseru
Nombre: LUIS PAULINO MARIN, Edad: 14, Pais: Tanzania
Nombre: LUIS PAULINO MARIN, Edad: 61, Pais: Arabia Saudita
Nombre: EFRAIN MOREIRA, Edad: 51, Pais: Malawi
Nombre: EFRAIN MOREIRA, Edad: 68, Pais: Túnez
Nombre: EFRAIN MOREIRA, Edad: 16, Pais: Gabón
Nombre: LUZ MARINA GAMBOA, Edad: 19, Pais: Gran Bretaña
Nombre: LUZ MARINA GAMBOA, Edad: 45, Pais: Hungría
Nombre: MARIA AVELINA SALAZAR, Edad: 45, Pais: Kabul
Nombre: FLORA MARIA HERNANDEZ, Edad: 74, Pais: San Vincente y Granadinas
Nombre: FLORA MARIA HERNANDEZ, Edad: 3, Pais: San Marino
Nombre: FLORIBERTO GAMBOA, Edad: 86, Pais: Senegal
Nombre: DORA CHINCHILLA, Edad: 84, Pais: Jersey
Nombre: DORA CHINCHILLA, Edad: 41, Pais: Islandia
Nombre: MARINA ARLEY, Edad: 75, Pais: Isla Jan Mayen
Nombre: GONZALO MORALES, Edad: 71, Pais: Reino Unido
Nombre: ALFONSO ALPIZAR, Edad: 53, Pais: Filipinas
Nombre: MARGARITA BEJARANO, Edad: 49, Pais: Vaticano
Nombre: ELISA MARGARITA CARAZO, Edad: 60, Pais: Burundi
Nombre: ELISA MARGARITA CARAZO, Edad: 27, Pais: Yuba
Nombre: ZENEIDA FERNANDEZ, Edad: 88, Pais: Lima
Nombre: ZENEIDA FERNANDEZ, Edad: 19, Pais: Bakú
Nombre: ZENEIDA FERNANDEZ, Edad: 76, Pais: Bamako
Nombre: ZENEIDA FERNANDEZ, Edad: 54, Pais: Chad
Nombre: ZENEIDA FERNANDEZ, Edad: 80, Pais: Luxemburgo
Nombre: ETELVINA HERRERA, Edad: 16, Pais: Roseau
Nombre: ISAAC SANCHEZ, Edad: 28, Pais: Namibia
Nombre: AURORA ARAYA, Edad: 41, Pais: Estocolmo
Nombre: AURORA ARAYA, Edad: 77, Pais: Italia
Nombre: ELSA AMABLE HIDALGO, Edad: 85, Pais: Islas Cook
Nombre: ELSA AMABLE HIDALGO, Edad: 58, Pais: Dakar
Nombre: GRICELIA VALVERDE, Edad: 67, Pais: Turquía
Nombre: GONZALO DIAZ, Edad: 63, Pais: El Salvador
Nombre: RAMON CARMEN FALLAS, Edad: 93, Pais: España
Nombre: RAMON CARMEN FALLAS, Edad: 73, Pais: Astaná
Nombre: RAMON CARMEN FALLAS, Edad: 51, Pais: Pionyang
Nombre: MARIA SANCHEZ, Edad: 36, Pais: Estados Unidos
Nombre: MARIA SANCHEZ, Edad: 66, Pais: Mongolia
Nombre: MARIA SANCHEZ, Edad: 4, Pais: Corea del Norte
Nombre: ARCELIA DEL ROSARIO FALLAS, Edad: 67, Pais: Dominica
Nombre: ARCELIA DEL ROSARIO FALLAS, Edad: 61, Pais: Ruanda
Nombre: ARCELIA DEL ROSARIO FALLAS, Edad: 49, Pais: Yibuti
Nombre: MARIA QUIROS, Edad: 75, Pais: Mayotte
Nombre: MIGUEL ANGEL DURAN, Edad: 91, Pais: Eslovaquia
Nombre: GRACE GUZMAN, Edad: 38, Pais: Noruega
Nombre: GRACE GUZMAN, Edad: 69, Pais: San Vincente y Granadinas
Nombre: CRISTINA VAZQUEZ, Edad: 82, Pais: Roseau
Nombre: CRISTINA VAZQUEZ, Edad: 8, Pais: Ámsterdam
Nombre: CRISTINA VAZQUEZ, Edad: 69, Pais: Gibraltar
Nombre: MARIA CRISTINA MORALES, Edad: 55, Pais: Tegucigalpa
Nombre: DALILA SOLANO, Edad: 11, Pais: Sri Jayawardenapura Kotte
Nombre: LIGIA BRENES, Edad: 13, Pais: España
Nombre: JOSE ANTONIO NAJERA, Edad: 31, Pais: Islas Cocos
Nombre: JOSE ANTONIO NAJERA, Edad: 57, Pais: Fidji
Nombre: MARIA FALLAS, Edad: 29, Pais: Monrovia
Nombre: GUIDO OVARES, Edad: 49, Pais: Estonia
Nombre: JOSE ANTONIO CALDERON, Edad: 59, Pais: Biskek
Nombre: JOSE ANTONIO CALDERON, Edad: 26, Pais: Guatemala
Nombre: CLAUDINA FALLAS, Edad: 67, Pais: Kabul
Nombre: CLAUDINA FALLAS, Edad: 67, Pais: Nukualofa
Nombre: RAMONA QUESADA, Edad: 81, Pais: Abu Dabi
Nombre: RAMONA QUESADA, Edad: 92, Pais: Majuro
Nombre: DARIO RODRIGUEZ, Edad: 93, Pais: Dublín
Nombre: MARGARITA ZUÑIGA, Edad: 77, Pais: Swazilandia
Nombre: JORGE AGUILAR, Edad: 60, Pais: Ámsterdam
Nombre: JORGE AGUILAR, Edad: 67, Pais: Paramaribo
Nombre: MARTA ISABEL MENDEZ, Edad: 12, Pais: Islamabad
Nombre: MARTA ISABEL MENDEZ, Edad: 13, Pais: Ámsterdam
Nombre: MARTA ISABEL MENDEZ, Edad: 53, Pais: Honiara
Nombre: MARTA ISABEL MENDEZ, Edad: 51, Pais: Beirut
Nombre: CARLOS ARAYA, Edad: 53, Pais: Taipéi
Nombre: CARLOS ARAYA, Edad: 8, Pais: Londres
Nombre: LUISA ARAYA, Edad: 10, Pais: Sudo Georgia y los Islas Sandwich del Sur
Nombre: ALICIA BARBOZA, Edad: 22, Pais: Skopie
Nombre: ALICIA BARBOZA, Edad: 46, Pais: Malawi
Nombre: TRINIDAD MORALES, Edad: 38, Pais: Bolivia
Nombre: TERESA ARGUEDAS, Edad: 56, Pais: Washington D. C.
Nombre: RAMONA GUTIERREZ, Edad: 71, Pais: Jerusalén
Nombre: ELIA SANDOVAL, Edad: 89, Pais: Kiribati
Nombre: EMILIA MORALES, Edad: 70, Pais: El Cairo
Nombre: LUIS GUILLERMO SOTO, Edad: 89, Pais: Bisáu
Nombre: JOSE ANGEL CAMBRONERO, Edad: 84, Pais: Kinsasa
Nombre: RAFAEL DEL CARMEN JIMENEZ, Edad: 51, Pais: Canadá
Nombre: RAFAEL DEL CARMEN JIMENEZ, Edad: 93, Pais: Zagreb
Nombre: ANGELA CARMONA, Edad: 18, Pais: Tirana
Nombre: ANGELA CARMONA, Edad: 29, Pais: Kiev
Nombre: LUZ SOLIS, Edad: 34, Pais: Qatar
Nombre: LUZ SOLIS, Edad: 87, Pais: Washington D. C.
Nombre: OLGA QUIROS, Edad: 14, Pais: Australia
Nombre: OLGA QUIROS, Edad: 39, Pais: Nueva Delhi
Nombre: VIRGILIA RODRIGUEZ, Edad: 31, Pais: Hong Kong
Nombre: VIRGILIA RODRIGUEZ, Edad: 15, Pais: Antigua y Barbuda
Nombre: FLORA BLANCO, Edad: 9, Pais: Swazilandia
Nombre: FLORA BLANCO, Edad: 86, Pais: Qatar
Nombre: FLORA BLANCO, Edad: 17, Pais: Birmania
Nombre: ANDRES MORA, Edad: 85, Pais: México
Nombre: ANDRES MORA, Edad: 6, Pais: Astaná
Nombre: CRISTIAN AGUERO, Edad: 51, Pais: Barbados
Nombre: DAISY OROZCO, Edad: 28, Pais: Taiwan
Nombre: DAISY OROZCO, Edad: 66, Pais: Viena
Nombre: PEDRO PRADO, Edad: 74, Pais: Hong Kong
Nombre: PEDRO PRADO, Edad: 98, Pais: Vilna
Nombre: LUZ MARIA SALAZAR, Edad: 43, Pais: Yamusukro
Nombre: JUANA DE JESUS AGUILAR, Edad: 42, Pais: Quito
Nombre: JUANA DE JESUS AGUILAR, Edad: 75, Pais: Manama
Nombre: MARIA TERESA BARRANTES, Edad: 1, Pais: Banjul
Nombre: OLGA MONGE, Edad: 94, Pais: Vientián
Nombre: OLGA MONGE, Edad: 51, Pais: Vanuatu
Nombre: JUAN SANDI, Edad: 54, Pais: Mongolia
Nombre: JUAN SANDI, Edad: 36, Pais: Caracas
Nombre: CARMEN ELIZONDO, Edad: 5, Pais: Gambia
Nombre: MARIA EVANGELINA SANCHEZ, Edad: 64, Pais: Paraguay
Nombre: MARIA EVANGELINA SANCHEZ, Edad: 29, Pais: Santa Lucía
Nombre: HERMELINDA GARRO, Edad: 39, Pais: Pretoria
Nombre: CLAUDIO VILLALOBOS, Edad: 51, Pais: Palau
Nombre: EDIT VAZQUEZ, Edad: 22, Pais: Bruselas
Nombre: EDIT VAZQUEZ, Edad: 97, Pais: San Tomé y Príncipe
Nombre: RAMON DAVID PEREZ, Edad: 55, Pais: Marruecos
Nombre: SEVERIANO FERNANDEZ, Edad: 31, Pais: Kazajstán
Nombre: MARIA DEL SOCORRO ELIZONDO, Edad: 34, Pais: Estados Unidos
Nombre: MARIA DEL SOCORRO ELIZONDO, Edad: 57, Pais: Naipyidó
Nombre: MARIA DEL SOCORRO ELIZONDO, Edad: 89, Pais: Emiratos Árabes Unidos
Nombre: OFELIA PICADO, Edad: 55, Pais: Países Bajos
Nombre: VIRGINIA GONGORA, Edad: 69, Pais: Accra
Nombre: VIRGINIA GONGORA, Edad: 37, Pais: Camboya
Nombre: VIRGINIA GONGORA, Edad: 81, Pais: Tegucigalpa
Nombre: HILDA ALVARADO, Edad: 64, Pais: Macedonia del Norte
Nombre: HILDA ALVARADO, Edad: 55, Pais: Kiribati
Nombre: GILBERTO JIMENEZ, Edad: 41, Pais: Honiara
Nombre: ISAAC ORTIZ, Edad: 73, Pais: Gabón
Nombre: ISIDRO PORRAS, Edad: 84, Pais: Honiara
Nombre: OSCAR CRUZ, Edad: 89, Pais: Kingstown
Nombre: MIRIAM SOLANO, Edad: 35, Pais: Turquía
Nombre: JORGE GUILLERMO QUESADA, Edad: 20, Pais: Israel
Nombre: ANGEL MEZA, Edad: 36, Pais: Islas Salomón
Nombre: ANGEL MEZA, Edad: 31, Pais: Zaire
Nombre: ANGEL MEZA, Edad: 28, Pais: Ámsterdam
Nombre: ANGEL MEZA, Edad: 11, Pais: Costa Rica
Nombre: CARMELINA AGUERO, Edad: 14, Pais: Antártida
Nombre: CARMELINA AGUERO, Edad: 71, Pais: Niger
Nombre: MARGARITA SOLIS, Edad: 68, Pais: Harare
Nombre: MATIAS PICADO, Edad: 3, Pais: Camboya
Nombre: MATIAS PICADO, Edad: 20, Pais: India
Nombre: ESPERANZA HIDALGO, Edad: 79, Pais: España
Nombre: ENRIQUE BURGOS, Edad: 21, Pais: Bélgica
Nombre: MARIA LUZ BOLAÑOS, Edad: 40, Pais: Dodoma
Nombre: MARIA LUZ BOLAÑOS, Edad: 67, Pais: Ottawa
Nombre: BLANCA ROSA AMADOR, Edad: 71, Pais: Antártida
Nombre: JOSE FERMIN ALVARADO, Edad: 64, Pais: Guinea Ecuatorial
Nombre: ANISIA VALENCIANO, Edad: 4, Pais: Ámsterdam
Nombre: ISAIAS CAMACHO, Edad: 41, Pais: Macedonia del Norte
Nombre: HAYDEE FLORES, Edad: 8, Pais: Jartum
Nombre: HAYDEE FLORES, Edad: 17, Pais: Sudo Georgia y los Islas Sandwich del Sur
Nombre: HAYDEE FLORES, Edad: 94, Pais: Albania
Nombre: DIGNA BERMUDEZ, Edad: 56, Pais: Mogadiscio
Nombre: ANA MARIA MORALES, Edad: 94, Pais: Taskent
Nombre: MANUEL HERNANDEZ, Edad: 58, Pais: Isla De Navidad
Nombre: MANUEL HERNANDEZ, Edad: 75, Pais: Yamusukro
Nombre: FRANCISCA ISABEL SOTO, Edad: 16, Pais: Moroni
Nombre: AMALIA MOLINA, Edad: 99, Pais: Mauritania
Nombre: JESUS PITTI, Edad: 19, Pais: Katmandú
Nombre: JESUS PITTI, Edad: 13, Pais: Tegucigalpa
Nombre: DAVID ARAYA, Edad: 29, Pais: Buyumbura
Nombre: DAVID ARAYA, Edad: 10, Pais: San José
Nombre: AGRIPINA RETANA, Edad: 61, Pais: República Democrática del Congo
Nombre: AGRIPINA RETANA, Edad: 7, Pais: Melekeok
Nombre: GUILLERMO RAMIREZ, Edad: 78, Pais: Kiribati
Nombre: DIGNA MARIA RODRIGUEZ, Edad: 50, Pais: Accra
Nombre: NELLY BLANCO, Edad: 54, Pais: Siria
Nombre: MELBA CASTRO, Edad: 26, Pais: Porto-Novo
Nombre: DINORAH MONTEALEGRE, Edad: 47, Pais: Guadalupe
Nombre: DINORAH MONTEALEGRE, Edad: 88, Pais: Santo Domingo
Nombre: DINORAH CALDERON, Edad: 14, Pais: Porto-Novo
Nombre: DINORAH CALDERON, Edad: 96, Pais: Bután
Nombre: MARIA DE LAS MERCEDES ZAMORA, Edad: 44, Pais: Lima
Nombre: FRANCISCA QUIROS, Edad: 53, Pais: Saint John
Nombre: FRANCISCA QUIROS, Edad: 46, Pais: Mayotte
Nombre: ROSA PICADO, Edad: 59, Pais: Islas Salomón
Nombre: CARMEN ZUÑIGA, Edad: 40, Pais: Puerto Moresby
Nombre: ANA CLEMENCIA JIMENEZ, Edad: 25, Pais: Kiev
Nombre: IRMA SALAZAR, Edad: 100, Pais: Adís Abeba
Nombre: MANUEL MANZANARES, Edad: 26, Pais: Guadalupe
Nombre: MANUEL MANZANARES, Edad: 31, Pais: Harare
Nombre: CARMEN ZUÑIGA, Edad: 44, Pais: Jordania
Nombre: CELINA GAMBOA, Edad: 68, Pais: Bruselas
Nombre: CELINA GAMBOA, Edad: 85, Pais: Copenhague
Nombre: MARIA CRISTINA MENDEZ, Edad: 36, Pais: San Salvador
Nombre: MARIA CRISTINA MENDEZ, Edad: 41, Pais: Omán
Nombre: EDWIN ZAMORA, Edad: 14, Pais: Yamena
Nombre: EDWIN ZAMORA, Edad: 52, Pais: Marianas del Nort
Nombre: EDWIN ZAMORA, Edad: 8, Pais: San Vincente y Granadinas
Nombre: FERNANDO HERNANDEZ, Edad: 50, Pais: Kabul
Nombre: FERNANDO HERNANDEZ, Edad: 82, Pais: Croacia
Nombre: ESTEBAN CHACON, Edad: 67, Pais: Kenia
Nombre: JOSE MANUEL PEREZ, Edad: 25, Pais: Vanuatu
Nombre: JOSE MANUEL PEREZ, Edad: 6, Pais: Berlín
Nombre: TERESITA JIMENEZ, Edad: 54, Pais: Buyumbura
Nombre: TERESITA JIMENEZ, Edad: 41, Pais: Biskek
Nombre: TERESITA JIMENEZ, Edad: 32, Pais: Dili
Nombre: TERESITA JIMENEZ, Edad: 91, Pais: Palau
Nombre: TERESITA JIMENEZ, Edad: 56, Pais: Libia
Nombre: TERESITA JIMENEZ, Edad: 73, Pais: Nairobi
Nombre: GUILLERMO QUIROS, Edad: 88, Pais: Palestina
Nombre: GUILLERMO QUIROS, Edad: 13, Pais: Tokelau
Nombre: GUILLERMO QUIROS, Edad: 61, Pais: Oslo
Nombre: JORGE ARAYA, Edad: 87, Pais: Zambia
Nombre: TOBIAS GARCIA, Edad: 32, Pais: Seúl
Nombre: JULIA IRIS SOLANO, Edad: 8, Pais: Sierra Leona
Nombre: GONZALO VINDAS, Edad: 71, Pais: Teherán
Nombre: GONZALO VINDAS, Edad: 85, Pais: Saint George
Nombre: GONZALO VINDAS, Edad: 57, Pais: Uruguay
Nombre: GONZALO VINDAS, Edad: 54, Pais: Singapur
Nombre: CLAUDIA MARIA RODRIGUEZ, Edad: 32, Pais: Albania
Nombre: CLAUDIA MARIA RODRIGUEZ, Edad: 59, Pais: Teherán
Nombre: RAUL TENORIO, Edad: 26, Pais: Chisináu
Nombre: FLORA PORRAS, Edad: 95, Pais: Maseru
Nombre: BETTY VARELA, Edad: 8, Pais: Territorio Británico del Océano Indico
Nombre: BETTY VARELA, Edad: 14, Pais: Nicaragua
Nombre: BETTY VARELA, Edad: 81, Pais: Hanói
Nombre: BETTY VARELA, Edad: 6, Pais: Moscú
Nombre: BRUNO GONZALEZ, Edad: 31, Pais: Asjabad
Nombre: BENIGNO AGUILAR, Edad: 6, Pais: Yuba
Nombre: BENIGNO AGUILAR, Edad: 89, Pais: Mogadiscio
Nombre: ADILIO HERRERA, Edad: 19, Pais: República Checa
Nombre: ADILIO HERRERA, Edad: 89, Pais: Harare
Nombre: ROSALINA MENA, Edad: 48, Pais: Brunei Darussalam
Nombre: MARINA PEREZ, Edad: 54, Pais: Puerto España
Nombre: MARINA PEREZ, Edad: 40, Pais: Singapur
Nombre: MARINA PEREZ, Edad: 4, Pais: Ámsterdam
Nombre: ROGELIO HERRERA, Edad: 45, Pais: India
Nombre: MARIA ISABEL CASTRO, Edad: 43, Pais: Antigua y Barbuda
Nombre: FRANCISCO REDONDO, Edad: 99, Pais: Astaná
Nombre: JULIA SOTO, Edad: 86, Pais: Majuro
Nombre: JULIA SOTO, Edad: 93, Pais: Palestina
Nombre: URIEL ROJAS, Edad: 12, Pais: Guatemala
Nombre: LUZ MARINA RODRIGUEZ, Edad: 99, Pais: Kingston
Nombre: LUISA IRIS ZUÑIGA, Edad: 60, Pais: Archipiélago de Svalbard
Nombre: LUISA IRIS ZUÑIGA, Edad: 1, Pais: Beirut
Nombre: MARIA CRISTINA VEGA, Edad: 29, Pais: Azerbaiyán
Nombre: CARMEN AGUERO, Edad: 83, Pais: Bisáu
Nombre: GILMA PARDO, Edad: 76, Pais: Nepal
Nombre: GILMA PARDO, Edad: 53, Pais: Archipiélago de Svalbard
Nombre: MARGARITA BALLAR, Edad: 90, Pais: Managua
Nombre: MARGARITA BALLAR, Edad: 45, Pais: Wallis y Futuna
Nombre: MARGARITA BALLAR, Edad: 76, Pais: Belgrado
Nombre: MARIA TERESA SANCHEZ, Edad: 54, Pais: Armenia
Nombre: MARIA TERESA SANCHEZ, Edad: 60, Pais: Caracas
Nombre: MARIA TERESA SANCHEZ, Edad: 59, Pais: Islamabad
Nombre: CARMEN CORDERO, Edad: 80, Pais: Guinea Bissau
Nombre: CARMEN CORDERO, Edad: 81, Pais: Lituania
Nombre: CARMEN CORDERO, Edad: 26, Pais: Paraguay
Nombre: RAFAEL ANGEL CERDAS, Edad: 74, Pais: Apia
Nombre: JETTY GARRIDO, Edad: 84, Pais: Conakri
Nombre: JETTY GARRIDO, Edad: 55, Pais: Majuro
Nombre: MARIA EUGENIA SOLANO, Edad: 57, Pais: Islas de Heard y McDonald
Nombre: MARIA EUGENIA SOLANO, Edad: 38, Pais: Seúl
Nombre: MARIA EUGENIA SOLANO, Edad: 76, Pais: Ankara
Nombre: ALBA PINTO, Edad: 51, Pais: Nuakchot
Nombre: DANILO HERNANDEZ, Edad: 15, Pais: Abu Dabi
Nombre: DANILO HERNANDEZ, Edad: 56, Pais: Bridgetown
Nombre: DANILO HERNANDEZ, Edad: 83, Pais: Lomé
Nombre: DANILO HERNANDEZ, Edad: 99, Pais: Polinesia Francesa
Nombre: CRISTINA LEON, Edad: 37, Pais: Taiwan
Nombre: CRISTINA LEON, Edad: 33, Pais: San Marino
Nombre: CRISTINA LEON, Edad: 48, Pais: Qatar
Nombre: FRANCISCO JOSE VIVES, Edad: 43, Pais: Turkmenistan
Nombre: GILDA GONZALEZ, Edad: 82, Pais: Letonia
Nombre: MARIA JOSEFA QUIROS, Edad: 55, Pais: Bahrein
Nombre: MARIA JOSEFA QUIROS, Edad: 76, Pais: San José
Nombre: MARIA JOSEFA QUIROS, Edad: 77, Pais: Kazajstán
Nombre: CARMEN SANDI, Edad: 58, Pais: La Habana
Nombre: MARIA MESEN, Edad: 67, Pais: Bielorrusia
Nombre: MELIDA MORALES, Edad: 61, Pais: Suiza
Nombre: MELIDA MORALES, Edad: 87, Pais: Comores
Nombre: MELIDA MORALES, Edad: 31, Pais: Isla Christmas
Nombre: JAVIER VENEGAS, Edad: 2, Pais: Ecuador
Nombre: LUZMILDA CHACON, Edad: 60, Pais: Santiago
Nombre: LUZMILDA CHACON, Edad: 16, Pais: Papúa-Nueva Guinea
Nombre: MARIA DEL ROSARIO UREÑA, Edad: 87, Pais: San Vincente y Granadinas
Nombre: MARIA DEL ROSARIO UREÑA, Edad: 22, Pais: Ecuador
Nombre: JUAN BAUTISTA AGUILAR, Edad: 13, Pais: Andorra la Vieja
Nombre: JUAN BAUTISTA AGUILAR, Edad: 3, Pais: Bután
Nombre: MANUEL ANTONIO RODRIGUEZ, Edad: 55, Pais: Islandia
Nombre: CRISTINA LOPEZ, Edad: 76, Pais: Vanuatu
Nombre: LANDELINA ZUÑIGA, Edad: 34, Pais: Somalia
Nombre: MARIA CARMEN CHACON, Edad: 30, Pais: Zambia
Nombre: MARIA DE LOS ANGELES ALVARADO, Edad: 30, Pais: Estocolmo
Nombre: MARIA DE LOS ANGELES ALVARADO, Edad: 88, Pais: Paraguay
Nombre: JULIETA SANCHEZ, Edad: 72, Pais: Wellington
Nombre: EULALIA JIMENEZ, Edad: 24, Pais: Rusia
Nombre: EULALIA JIMENEZ, Edad: 20, Pais: Mauritania
Nombre: ANGELA VILLASEÑOR, Edad: 50, Pais: Jersey
Nombre: ANGELA VILLASEÑOR, Edad: 77, Pais: Adís Abeba
Nombre: TERESA FONSECA, Edad: 96, Pais: Malé
Nombre: TERESA FONSECA, Edad: 64, Pais: Myanmar
Nombre: ISABEL SOLANO, Edad: 69, Pais: Saná
Nombre: ANGELA SALAZAR, Edad: 95, Pais: Vilna
Nombre: ANGELA SALAZAR, Edad: 36, Pais: Seychelles
Nombre: ANGELA SALAZAR, Edad: 71, Pais: Rusia
Nombre: ANGELA SALAZAR, Edad: 6, Pais: Chipre
Nombre: ALBERTO CORDERO, Edad: 27, Pais: Niamey
Nombre: ALBERTO CORDERO, Edad: 3, Pais: Nigeria
Nombre: LUZ MARINA SOLANO, Edad: 59, Pais: Melekeok
Nombre: LUZ MARINA SOLANO, Edad: 98, Pais: Honduras
Nombre: RAFAEL ANGEL SERRANO, Edad: 75, Pais: Benín
Nombre: MILADI VILLALTA, Edad: 55, Pais: Pakistán
Nombre: MILADI VILLALTA, Edad: 16, Pais: El Salvador
Nombre: BELARMINA SANCHEZ, Edad: 77, Pais: Accra
Nombre: BELARMINA SANCHEZ, Edad: 65, Pais: Hanói
Nombre: BELARMINA SANCHEZ, Edad: 59, Pais: Nasáu
Nombre: ELENA MONTES, Edad: 46, Pais: Malta
Nombre: NARCISO AGUERO, Edad: 20, Pais: República Democrática del Congo
Nombre: CARLOS RAMIRO CHINCHILLA, Edad: 49, Pais: Argentina
Nombre: CARLOS RAMIRO CHINCHILLA, Edad: 79, Pais: Nairobi
Nombre: RAMON RAFAEL MORA, Edad: 5, Pais: Hungría
Nombre: JOHEL ARTAVIA, Edad: 28, Pais: Guinea Bissau
Nombre: JOHEL ARTAVIA, Edad: 56, Pais: Alemania
Nombre: JOHEL ARTAVIA, Edad: 11, Pais: Lisboa
Nombre: VICTOR RODRIGUEZ, Edad: 7, Pais: Isla De Navidad
Nombre: JUAN RAFAEL MORA, Edad: 32, Pais: Dakar
Nombre: JUAN RAFAEL MORA, Edad: 11, Pais: Marianas del Nort
Nombre: CLAUDIA SOTO, Edad: 28, Pais: Federación Rusa
Nombre: MANUEL VARGAS, Edad: 2, Pais: Nueva Zelanda
Nombre: JULIO AGUERO, Edad: 67, Pais: Damasco
Nombre: JULIO AGUERO, Edad: 92, Pais: Vanuatu
Nombre: JULIO AGUERO, Edad: 47, Pais: Japón
